datetime,open,high,low,close,hlc3,ST_First_Period_Value,ST_First_Period_Direction,ST_Second_Period_Value,ST_Second_Period_Direction,EMA9,EMA21,RSI,SmoothedRSI,PPO_HLC3_EMA9,PPO_EMA9_EMA21,PPO_RSI_EMARSI,ROC_HLC3,ROC_EMA9,ROC_EMA21,ROC_RSI,ROC_EMARSI
2024-09-23 14:00:00+05:30,25906.75,25911.6,25897.35,25907.2,25905.38,25863.6,1,25834.46,1,25889.4,25855.18,67.64,65.43,6.17,13.24,337.77,-0.73,1.54,1.94,25.2,52.24
2024-09-23 14:15:00+05:30,25906.9,25934.85,25906.1,25929.6,25923.52,25878.36,1,25850.28,1,25896.23,25861.4,70.79,66.14,10.54,13.47,703.05,7.0,2.64,2.41,465.7,108.51
2024-09-23 14:30:00+05:30,25927.8,25936.8,25914.9,25928.35,25926.68,25884.66,1,25857.2,1,25902.32,25867.33,70.37,66.7,9.4,13.53,550.22,1.22,2.35,2.29,-59.33,84.67
2024-09-23 14:45:00+05:30,25929.8,25945.9,25920.9,25924.1,25930.3,25892.58,1,25865.36,1,25907.91,25873.06,68.91,67.0,8.64,13.47,285.07,1.4,2.16,2.22,-207.47,44.98
2024-09-23 15:00:00+05:30,25925.1,25956.0,25919.9,25938.75,25938.22,25895.8,1,25867.69,1,25913.98,25878.98,71.14,67.55,9.35,13.52,531.46,3.05,2.34,2.29,323.61,82.09
2024-09-23 15:15:00+05:30,25940.85,25947.1,25923.35,25930.15,25933.53,25895.8,1,25867.69,1,25917.89,25883.94,68.05,67.62,6.03,13.12,63.59,-1.81,1.51,1.92,-434.35,10.36
2024-09-24 09:15:00+05:30,25921.45,25938.05,25886.85,25932.4,25919.1,25895.8,1,25867.69,1,25918.13,25887.14,68.44,67.73,0.37,11.97,104.83,-5.56,0.09,1.24,57.31,16.27
2024-09-24 09:30:00+05:30,25932.9,25959.05,25918.8,25955.6,25944.48,25895.8,1,25867.69,1,25923.4,25892.35,72.17,68.32,8.13,11.99,563.52,9.79,2.03,2.01,545.0,87.11
2024-09-24 09:45:00+05:30,25954.95,25975.55,25950.45,25963.65,25963.22,25917.33,1,25886.88,1,25931.36,25898.79,73.35,68.99,12.29,12.58,631.98,7.22,3.07,2.49,163.5,98.07
2024-09-24 10:00:00+05:30,25963.2,25978.9,25947.95,25956.15,25961.0,25917.68,1,25887.18,1,25937.29,25904.45,70.36,69.17,9.14,12.68,172.04,-0.86,2.29,2.19,-407.63,26.09
2024-09-24 10:15:00+05:30,25956.3,25981.5,25955.5,25969.25,25968.75,25923.43,1,25893.38,1,25943.58,25910.29,72.47,69.61,9.7,12.85,410.86,2.99,2.43,2.25,299.89,63.61
2024-09-24 10:30:00+05:30,25969.05,25977.95,25947.0,25951.3,25958.75,25923.43,1,25893.38,1,25946.62,25914.7,65.58,69.07,4.67,12.32,-505.28,-3.85,1.17,1.7,-950.74,-77.58
2024-09-24 10:45:00+05:30,25951.55,25961.5,25937.55,25960.45,25953.17,25923.43,1,25893.38,1,25947.93,25918.2,67.29,68.84,2.02,11.47,-225.16,-2.15,0.5,1.35,260.75,-33.3
2024-09-24 11:00:00+05:30,25960.75,25961.85,25945.45,25948.95,25952.08,25923.43,1,25893.38,1,25948.76,25921.28,63.06,68.07,1.28,10.6,-736.01,-0.42,0.32,1.19,-628.62,-111.85
2024-09-24 11:15:00+05:30,25948.5,25948.85,25920.35,25930.35,25933.18,25923.43,1,25893.38,1,25945.64,25922.36,56.83,66.57,-4.8,8.98,-1463.12,-7.28,-1.2,0.42,-987.95,-220.36
2024-09-24 11:30:00+05:30,25931.55,25934.35,25918.5,25922.4,25925.08,25966.94,-1,25893.38,1,25941.53,25922.61,54.36,64.94,-6.34,7.3,-1629.2,-3.12,-1.58,0.1,-434.63,-244.86
2024-09-24 11:45:00+05:30,25922.85,25931.75,25905.75,25911.65,25916.38,25959.11,-1,25893.38,1,25936.5,25922.04,51.12,63.1,-7.76,5.58,-1898.57,-3.36,-1.94,-0.22,-596.03,-283.34
2024-09-24 12:00:00+05:30,25911.4,25927.7,25911.0,25921.55,25920.08,25958.18,-1,25893.38,1,25933.22,25921.86,53.85,61.86,-5.07,4.38,-1294.86,1.43,-1.26,-0.07,534.04,-196.51
2024-09-24 12:15:00+05:30,25921.4,25946.0,25920.1,25939.15,25935.08,25958.18,-1,25893.38,1,25933.59,25923.06,58.3,61.39,0.57,4.06,-503.34,5.79,0.14,0.46,826.37,-75.98
2024-09-24 12:30:00+05:30,25938.9,25951.95,25935.4,25947.4,25944.92,25958.18,-1,25893.38,1,25935.85,25925.05,60.24,61.24,3.5,4.17,-163.29,3.79,0.87,0.77,332.76,-24.43
2024-09-24 12:45:00+05:30,25947.65,25963.75,25946.3,25957.45,25955.83,25958.18,-1,25894.52,1,25939.85,25927.85,62.52,61.41,6.16,4.63,180.75,4.21,1.54,1.08,378.49,27.76
2024-09-24 13:00:00+05:30,25957.8,25966.75,25952.8,25964.35,25961.3,25925.01,1,25901.83,1,25944.14,25930.89,64.04,61.76,6.61,5.11,369.17,2.11,1.65,1.17,243.12,56.99
2024-09-24 13:15:00+05:30,25964.6,25968.95,25957.55,25959.65,25962.05,25930.25,1,25908.25,1,25947.72,25933.72,62.19,61.82,5.52,5.4,59.85,0.29,1.38,1.09,-288.88,9.72
2024-09-24 13:30:00+05:30,25959.45,25972.0,25951.1,25967.75,25963.62,25930.25,1,25908.25,1,25950.9,25936.44,64.12,62.12,4.9,5.58,321.96,0.6,1.23,1.05,310.34,48.53
2024-09-24 13:45:00+05:30,25967.4,25984.25,25960.6,25964.95,25969.93,25939.33,1,25917.26,1,25954.71,25939.48,62.92,62.23,5.86,5.87,110.88,2.43,1.47,1.17,-187.15,17.71
2024-09-24 14:00:00+05:30,25964.2,25982.9,25962.05,25973.4,25972.78,25939.56,1,25917.61,1,25958.32,25942.51,65.04,62.6,5.57,6.09,389.78,1.1,1.39,1.17,336.94,59.46
2024-09-24 14:15:00+05:30,25973.3,25993.4,25960.5,25973.35,25975.75,25942.39,1,25919.35,1,25961.81,25945.53,65.02,62.93,5.37,6.27,332.12,1.14,1.34,1.16,-3.08,52.72
2024-09-24 14:30:00+05:30,25974.1,25987.8,25969.9,25979.1,25978.93,25945.06,1,25922.53,1,25965.23,25948.57,66.53,63.41,5.28,6.42,492.04,1.22,1.32,1.17,232.24,76.28
2024-09-24 14:45:00+05:30,25979.7,26011.55,25948.3,25950.5,25970.12,25945.06,1,25922.53,1,25966.21,25950.53,54.03,62.16,1.51,6.04,-1307.92,-3.39,0.38,0.76,-1878.85,-197.13
2024-09-24 15:00:00+05:30,25950.25,25958.0,25918.65,25944.15,25940.27,25980.14,-1,25922.53,1,25961.02,25949.6,51.71,60.76,-7.99,4.4,-1489.47,-11.49,-2.0,-0.36,-429.39,-225.23
2024-09-24 15:15:00+05:30,25943.8,25959.15,25939.8,25951.9,25950.28,25980.14,-1,25922.53,1,25958.87,25949.66,54.29,59.9,-3.31,3.55,-936.56,3.86,-0.83,0.02,498.94,-141.54
2024-09-25 09:15:00+05:30,25899.45,25951.75,25891.7,25939.15,25927.53,25967.23,-1,25922.53,1,25952.6,25947.65,49.6,58.53,-9.66,1.91,-1525.71,-8.77,-2.42,-0.77,-863.88,-228.71
2024-09-25 09:30:00+05:30,25939.2,25945.95,25922.05,25939.5,25935.83,25967.23,-1,25922.53,1,25949.25,25946.57,49.73,57.35,-5.17,1.03,-1328.68,3.2,-1.29,-0.42,26.21,-201.61
2024-09-25 09:45:00+05:30,25939.35,25954.15,25929.6,25943.6,25942.45,25967.23,-1,25922.53,1,25947.89,25946.2,51.29,56.55,-2.1,0.65,-930.15,2.55,-0.52,-0.14,313.69,-139.49
2024-09-25 10:00:00+05:30,25943.75,25950.65,25904.15,25911.25,25922.02,25967.23,-1,26004.68,-1,25942.72,25944.0,40.55,54.41,-7.98,-0.49,-2547.33,-7.88,-1.99,-0.85,-2093.98,-378.43
2024-09-25 10:15:00+05:30,25911.2,25926.6,25900.9,25909.1,25912.2,25959.34,-1,25989.73,-1,25936.61,25941.11,39.95,52.48,-9.41,-1.73,-2387.58,-3.79,-2.36,-1.11,-147.97,-354.71
2024-09-25 10:30:00+05:30,25909.1,25927.05,25907.25,25918.45,25917.58,25959.34,-1,25989.73,-1,25932.81,25938.97,43.84,51.33,-5.87,-2.37,-1459.19,2.08,-1.47,-0.82,973.72,-219.13
2024-09-25 10:45:00+05:30,25918.6,25924.05,25910.6,25914.7,25916.45,25958.94,-1,25986.69,-1,25929.53,25936.92,42.64,50.17,-5.04,-2.85,-1500.9,-0.44,-1.26,-0.79,-273.72,-225.99
2024-09-25 11:00:00+05:30,25915.1,25928.05,25910.6,25914.95,25917.87,25958.94,-1,25986.11,-1,25927.2,25935.19,42.76,49.18,-3.6,-3.08,-1305.41,0.55,-0.9,-0.67,28.14,-197.33
2024-09-25 11:15:00+05:30,25915.0,25930.9,25912.25,25925.2,25922.78,25958.94,-1,25986.11,-1,25926.32,25934.06,47.29,48.93,-1.37,-2.98,-335.17,1.89,-0.34,-0.44,1059.4,-50.83
2024-09-25 11:30:00+05:30,25925.7,25930.55,25901.75,25902.6,25911.63,25955.45,-1,25981.64,-1,25923.38,25932.02,39.8,47.71,-4.53,-3.33,-1657.93,-4.3,-1.13,-0.79,-1583.84,-249.34
2024-09-25 11:45:00+05:30,25903.6,25903.6,25871.35,25880.25,25885.07,25927.68,-1,25954.48,-1,25915.72,25927.75,34.06,45.89,-11.83,-4.64,-2577.9,-10.25,-2.95,-1.65,-1442.21,-381.47
2024-09-25 12:00:00+05:30,25880.75,25898.8,25875.8,25880.15,25884.92,25926.93,-1,25953.36,-1,25909.56,25923.86,34.04,44.31,-9.51,-5.52,-2317.76,-0.06,-2.38,-1.5,-5.87,-344.3
2024-09-25 12:15:00+05:30,25879.2,25890.95,25875.35,25888.1,25884.8,25921.16,-1,25946.5,-1,25904.61,25920.31,37.74,43.44,-7.65,-6.06,-1312.15,-0.05,-1.91,-1.37,1086.96,-196.34
2024-09-25 12:30:00+05:30,25888.65,25896.2,25882.75,25883.9,25887.62,25921.16,-1,25946.5,-1,25901.21,25917.34,36.57,42.52,-5.25,-6.22,-1399.34,1.09,-1.31,-1.15,-310.02,-211.79
2024-09-25 12:45:00+05:30,25884.8,25899.45,25881.95,25892.8,25891.4,25921.16,-1,25946.5,-1,25899.25,25914.98,40.76,42.29,-3.03,-6.07,-361.79,1.46,-0.76,-0.91,1145.75,-54.09
2024-09-25 13:00:00+05:30,25893.35,25899.95,25882.95,25884.6,25889.17,25921.16,-1,25946.5,-1,25897.23,25912.63,38.25,41.75,-3.11,-5.94,-838.32,-0.86,-0.78,-0.91,-615.8,-127.69
2024-09-25 13:15:00+05:30,25884.5,25919.95,25884.4,25915.3,25906.55,25921.16,-1,25946.5,-1,25899.1,25912.08,50.51,42.92,2.88,-5.01,1768.41,6.71,0.72,-0.21,3205.23,280.24
2024-09-25 13:30:00+05:30,25915.85,25916.5,25898.65,25907.7,25907.62,25921.16,-1,25946.5,-1,25900.8,25911.67,47.97,43.59,2.63,-4.2,1004.82,0.41,0.66,-0.16,-502.87,156.1
2024-09-25 13:45:00+05:30,25907.3,25929.3,25906.25,25920.95,25918.83,25921.16,-1,25946.5,-1,25904.41,25912.33,52.46,44.77,5.57,-3.06,1717.67,4.33,1.39,0.25,936.0,270.7
2024-09-25 14:00:00+05:30,25921.3,25950.45,25920.85,25945.45,25938.92,25899.57,1,25946.5,-1,25911.31,25914.74,59.43,46.73,10.66,-1.32,2717.74,7.75,2.66,0.93,1328.63,437.79
2024-09-25 14:15:00+05:30,25946.0,25949.0,25926.15,25935.45,25936.87,25901.67,1,25946.5,-1,25916.42,25916.75,55.83,47.94,7.89,-0.13,1645.81,-0.79,1.97,0.78,-605.75,258.93
2024-09-25 14:30:00+05:30,25935.2,25949.65,25927.95,25937.8,25938.47,25903.23,1,25946.5,-1,25920.83,25918.73,56.5,49.08,6.81,0.81,1511.82,0.62,1.7,0.76,120.01,237.8
2024-09-25 14:45:00+05:30,25937.6,25945.05,25923.0,25928.7,25932.25,25903.23,1,25946.5,-1,25923.11,25919.96,53.15,49.62,3.53,1.22,711.41,-2.4,0.88,0.47,-592.92,110.02
2024-09-25 15:00:00+05:30,25929.95,26028.95,25929.1,26017.55,25991.87,25932.2,1,25900.99,1,25936.87,25926.5,71.12,52.49,21.21,4.0,3549.25,22.99,5.31,2.52,3381.0,578.4
2024-09-25 15:15:00+05:30,26017.3,26032.8,26008.05,26013.5,26018.12,25974.57,1,25944.0,1,25953.12,25934.82,69.81,54.8,25.05,7.06,2739.05,10.1,6.27,3.21,-184.2,440.08
2024-09-26 09:15:00+05:30,26005.4,26056.0,25998.4,26049.25,26034.55,25977.29,1,25944.02,1,25969.4,25943.89,74.32,57.4,25.09,9.83,2947.74,6.31,6.27,3.5,646.04,474.45
2024-09-26 09:30:00+05:30,26050.25,26052.05,26024.15,26031.15,26035.78,25989.0,1,25956.26,1,25982.68,25952.24,68.72,58.91,20.44,11.73,1665.25,0.47,5.11,3.22,-753.5,263.07
2024-09-26 09:45:00+05:30,26030.25,26057.9,26027.1,26045.95,26043.65,25993.69,1,25961.15,1,25994.87,25960.55,70.67,60.48,18.77,13.22,1684.85,3.02,4.69,3.2,283.76,266.51
2024-09-26 10:00:00+05:30,26045.5,26075.2,26039.35,26063.55,26059.37,26007.97,1,25975.09,1,26007.77,25969.54,72.83,62.13,19.84,14.72,1722.2,6.04,4.96,3.46,305.65,272.82
2024-09-26 10:15:00+05:30,26062.55,26071.8,26048.75,26065.95,26062.17,26012.44,1,25980.55,1,26018.65,25977.96,73.12,63.59,16.73,15.66,1498.66,1.07,4.18,3.24,39.82,234.99
2024-09-26 10:30:00+05:30,26065.95,26087.8,26053.55,26065.9,26069.08,26022.49,1,25990.36,1,26028.74,25986.24,73.11,64.86,15.5,16.35,1271.97,2.65,3.88,3.19,-1.37,199.72
2024-09-26 10:45:00+05:30,26064.6,26072.2,26057.6,26064.4,26064.73,26022.49,1,25990.36,1,26035.94,25993.38,72.54,65.88,11.06,16.37,1010.93,-1.67,2.77,2.75,-77.96,157.26
2024-09-26 11:00:00+05:30,26065.45,26078.2,26056.35,26073.3,26069.28,26022.99,1,25993.47,1,26042.6,26000.28,73.83,66.94,10.24,16.28,1029.28,1.75,2.56,2.65,177.83,160.9
2024-09-26 11:15:00+05:30,26073.5,26078.15,26060.4,26063.6,26067.38,26026.76,1,25998.41,1,26047.56,26006.38,69.97,67.35,7.61,15.83,389.01,-0.73,1.9,2.35,-522.82,61.25
2024-09-26 11:30:00+05:30,26063.65,26075.4,26055.0,26070.8,26067.07,26026.76,1,25998.41,1,26051.46,26011.9,71.18,67.86,5.99,15.21,489.24,-0.12,1.5,2.12,172.93,75.72
2024-09-26 11:45:00+05:30,26071.15,26088.4,26069.4,26080.95,26079.58,26038.86,1,26012.16,1,26057.09,26018.05,72.83,68.52,8.63,15.0,629.01,4.8,2.16,2.36,231.81,97.26
2024-09-26 12:00:00+05:30,26081.7,26098.0,26080.05,26095.6,26091.22,26050.29,1,26024.47,1,26063.91,26024.7,75.05,69.39,10.48,15.07,815.68,4.46,2.62,2.56,304.82,126.97
2024-09-26 12:15:00+05:30,26095.3,26111.4,26088.7,26092.9,26097.67,26061.79,1,26036.28,1,26070.66,26031.33,73.86,69.99,10.36,15.11,552.94,2.47,2.59,2.55,-158.56,86.47
2024-09-26 12:30:00+05:30,26093.55,26103.8,26078.65,26094.2,26092.22,26061.79,1,26036.28,1,26074.98,26036.87,74.07,70.53,6.61,14.64,501.91,-2.09,1.66,2.13,28.43,77.15
2024-09-26 12:45:00+05:30,26095.25,26112.95,26091.9,26093.0,26099.28,26064.88,1,26039.85,1,26079.84,26042.54,73.47,70.92,7.45,14.32,359.56,2.71,1.86,2.18,-81.0,55.3
2024-09-26 13:00:00+05:30,26092.75,26101.55,26063.6,26091.8,26085.65,26064.88,1,26039.85,1,26081.0,26046.46,72.83,71.18,1.78,13.26,231.81,-5.22,0.44,1.51,-87.11,36.66
2024-09-26 13:15:00+05:30,26090.45,26113.95,26087.25,26106.25,26102.48,26064.88,1,26039.85,1,26085.3,26051.55,75.57,71.76,6.59,12.96,530.94,6.45,1.65,1.95,376.22,81.48
2024-09-26 13:30:00+05:30,26107.85,26109.7,26087.15,26092.75,26096.53,26064.88,1,26039.85,1,26087.54,26055.64,68.61,71.34,3.45,12.24,-382.67,-2.28,0.86,1.57,-921.0,-58.53
2024-09-26 13:45:00+05:30,26092.4,26097.4,26063.65,26095.6,26085.55,26064.88,1,26039.85,1,26087.14,26058.36,69.25,71.06,-0.61,11.04,-254.71,-4.21,-0.15,1.04,93.28,-39.25
2024-09-26 14:00:00+05:30,26096.3,26101.25,26034.65,26087.2,26074.37,26064.88,1,26039.85,1,26084.59,26059.82,65.02,70.26,-3.92,9.51,-745.8,-4.29,-0.98,0.56,-610.83,-112.58
2024-09-26 14:15:00+05:30,26087.05,26128.6,26085.45,26110.2,26108.08,26064.88,1,26039.85,1,26089.29,26064.2,70.36,70.27,7.2,9.63,12.81,12.93,1.8,1.68,821.29,1.42
2024-09-26 14:30:00+05:30,26109.65,26193.3,26100.45,26189.9,26161.22,26089.77,1,26051.7,1,26103.67,26073.02,81.12,71.72,22.05,11.76,1310.65,20.35,5.51,3.38,1529.28,206.35
2024-09-26 14:45:00+05:30,26189.05,26219.55,26171.4,26213.1,26201.35,26136.86,1,26097.78,1,26123.21,26084.69,83.05,73.23,29.91,14.77,1340.98,15.34,7.49,4.48,237.92,210.54
2024-09-26 15:00:00+05:30,26214.15,26250.9,26203.05,26207.55,26220.5,26167.04,1,26127.09,1,26142.67,26097.04,80.92,74.25,29.77,17.48,898.32,7.31,7.45,4.73,-256.47,139.29
2024-09-26 15:15:00+05:30,26206.45,26220.55,26174.1,26184.65,26193.1,26167.04,1,26127.09,1,26152.75,26105.77,72.64,74.04,15.43,18.0,-189.09,-10.45,3.86,3.35,-1023.23,-28.28
2024-09-27 09:15:00+05:30,26248.25,26250.55,26208.9,26230.6,26230.02,26167.04,1,26127.09,1,26168.21,26117.07,77.6,74.51,23.62,19.58,414.71,14.1,5.91,4.33,682.82,63.48
2024-09-27 09:30:00+05:30,26230.75,26245.05,26218.7,26240.85,26234.87,26169.69,1,26128.24,1,26181.54,26127.77,78.53,75.05,20.37,20.58,463.69,1.85,5.09,4.1,119.85,72.47
2024-09-27 09:45:00+05:30,26240.65,26271.85,26238.5,26260.75,26257.03,26194.21,1,26153.56,1,26196.64,26139.53,80.25,75.74,23.05,21.85,595.46,8.45,5.77,4.5,219.02,91.94
2024-09-27 10:00:00+05:30,26260.95,26267.3,26245.2,26262.25,26258.25,26198.07,1,26159.28,1,26208.96,26150.32,80.38,76.36,18.81,22.42,526.45,0.46,4.7,4.13,16.2,81.86
2024-09-27 10:15:00+05:30,26262.2,26268.95,26255.85,26264.95,26263.25,26208.07,1,26171.85,1,26219.82,26160.58,80.62,76.93,16.56,22.64,479.66,1.9,4.14,3.92,29.86,74.65
2024-09-27 10:30:00+05:30,26265.0,26277.35,26260.3,26266.45,26268.03,26217.37,1,26183.07,1,26229.46,26170.35,80.76,77.44,14.7,22.59,428.72,1.82,3.68,3.73,17.37,66.29
2024-09-27 10:45:00+05:30,26266.75,26272.95,26241.25,26257.45,26257.22,26217.37,1,26183.07,1,26235.01,26178.25,77.1,77.39,8.47,21.68,-37.47,-4.12,2.12,3.02,-453.19,-6.46
2024-09-27 11:00:00+05:30,26258.0,26260.15,26214.0,26241.0,26238.38,26217.37,1,26183.07,1,26235.69,26183.72,70.78,76.51,1.03,19.85,-748.92,-7.18,0.26,2.09,-819.71,-113.71
2024-09-27 11:15:00+05:30,26241.45,26241.45,26207.9,26233.7,26227.68,26217.37,1,26183.07,1,26234.08,26187.71,68.12,75.39,-2.44,17.71,-964.32,-4.08,-0.61,1.52,-375.81,-146.39
2024-09-27 11:30:00+05:30,26233.05,26235.75,26215.9,26222.25,26224.63,26217.37,1,26183.07,1,26232.19,26191.07,64.04,73.88,-2.88,15.7,-1331.89,-1.16,-0.72,1.28,-598.94,-200.29
2024-09-27 11:45:00+05:30,26222.6,26230.6,26206.95,26213.4,26216.98,26267.63,-1,26183.07,1,26229.15,26193.42,61.0,72.16,-4.64,13.64,-1546.56,-2.92,-1.16,0.9,-474.7,-232.81
2024-09-27 12:00:00+05:30,26214.3,26243.6,26212.3,26236.75,26230.88,26267.63,-1,26183.07,1,26229.5,26196.83,65.63,71.29,0.53,12.47,-793.94,5.3,0.13,1.3,759.02,-120.57
2024-09-27 12:15:00+05:30,26236.45,26249.4,26234.45,26239.4,26241.08,26267.63,-1,26183.07,1,26231.81,26200.85,66.13,70.6,3.53,11.82,-633.14,3.89,0.88,1.53,76.18,-96.79
2024-09-27 12:30:00+05:30,26240.2,26240.2,26213.75,26214.0,26222.65,26267.63,-1,26183.07,1,26229.98,26202.83,57.61,68.87,-2.79,10.36,-1634.96,-7.02,-0.7,0.76,-1288.37,-245.04
2024-09-27 12:45:00+05:30,26213.3,26222.5,26182.1,26189.2,26197.93,26249.22,-1,26183.07,1,26223.57,26202.39,50.75,66.45,-9.78,8.08,-2362.68,-9.43,-2.44,-0.17,-1190.77,-351.39
2024-09-27 13:00:00+05:30,26188.7,26208.1,26179.6,26189.85,26192.52,26240.36,-1,26183.07,1,26217.36,26201.49,50.91,64.38,-9.47,6.06,-2092.26,-2.07,-2.37,-0.34,31.53,-311.51
2024-09-27 13:15:00+05:30,26189.8,26193.45,26166.95,26179.7,26180.03,26226.03,-1,26256.58,-1,26209.89,26199.54,48.19,62.22,-11.39,3.95,-2254.9,-4.77,-2.85,-0.74,-534.28,-335.51
2024-09-27 13:30:00+05:30,26180.5,26201.0,26173.35,26201.0,26191.78,26226.03,-1,26256.58,-1,26206.27,26198.83,53.77,61.1,-5.53,2.84,-1199.67,4.49,-1.38,-0.27,1157.92,-180.01
2024-09-27 13:45:00+05:30,26200.55,26230.85,26194.1,26220.7,26215.22,26226.03,-1,26256.58,-1,26208.06,26200.32,58.25,60.72,2.73,2.95,-406.79,8.95,0.68,0.57,833.18,-62.19
2024-09-27 14:00:00+05:30,26219.7,26225.4,26174.25,26186.8,26195.48,26226.03,-1,26256.58,-1,26205.54,26199.88,49.38,59.21,-3.84,2.16,-1660.19,-7.53,-0.96,-0.17,-1522.75,-248.68
2024-09-27 14:15:00+05:30,26185.5,26204.75,26180.55,26191.4,26192.23,26226.03,-1,26256.58,-1,26202.88,26199.19,50.49,58.04,-4.06,1.41,-1300.83,-1.24,-1.02,-0.26,224.79,-197.6
2024-09-27 14:30:00+05:30,26191.1,26211.95,26185.9,26191.85,26196.57,26226.03,-1,26256.58,-1,26201.62,26198.95,50.6,57.05,-1.93,1.02,-1130.59,1.66,-0.48,-0.09,21.79,-170.57
2024-09-27 14:45:00+05:30,26191.8,26202.15,26177.65,26187.4,26189.07,26226.03,-1,26256.58,-1,26199.11,26198.05,49.4,56.03,-3.83,0.4,-1183.29,-2.86,-0.96,-0.34,-237.15,-178.79
2024-09-27 15:00:00+05:30,26185.3,26206.8,26151.4,26195.15,26184.45,26226.03,-1,26256.58,-1,26196.18,26196.82,51.56,55.43,-4.48,-0.24,-698.18,-1.76,-1.12,-0.47,437.25,-107.09
2024-09-27 15:15:00+05:30,26194.1,26197.0,26157.7,26175.0,26176.57,26226.03,-1,26256.58,-1,26192.26,26194.97,46.05,54.18,-5.99,-1.03,-1500.55,-3.01,-1.5,-0.71,-1068.66,-225.51
